x coord, y coord, z coord, scalar 
15.1188, 16.7756, 0, 0.00194694
15.5271, 16.6674, 0, 0.00183875
15.9353, 16.3579, 0, 0.00155621
15.1198, 16.4208, 0, 0.00198335
15.5316, 16.3106, 0, 0.00201166
15.9433, 15.9813, 0, 0.00179871
15.1204, 16.2145, 0, 0.0021144
15.5342, 16.1048, 0, 0.00212046
15.9479, 15.7673, 0, 0.00196424
15.1214, 15.8602, 0, 0.00249916
15.5384, 15.754, 0, 0.00248
15.9554, 15.4082, 0, 0.00233998
15.1223, 15.5059, 0, 0.00289459
15.5427, 15.4032, 0, 0.00281073
15.963, 15.0491, 0, 0.00265699
15.1229, 15.2998, 0, 0.00303336
15.545, 15.2006, 0, 0.00291028
15.9672, 14.8451, 0, 0.00295928
15.1237, 14.9458, 0, 0.00304318
15.5488, 14.8551, 0, 0.00311274
15.974, 14.5031, 0, 0.00311962
15.1246, 14.5917, 0, 0.00318715
15.5526, 14.5096, 0, 0.0034389
15.9806, 14.1611, 0, 0.00337329
15.125, 14.3857, 0, 0.00347775
15.5546, 14.3099, 0, 0.00353423
15.9842, 13.9666, 0, 0.00344415
15.1257, 14.0318, 0, 0.00392951
15.5578, 13.9691, 0, 0.00395809
15.9899, 13.6403, 0, 0.00387445
15.1264, 13.6778, 0, 0.00426691
15.5609, 13.6281, 0, 0.00430122
15.9954, 13.3138, 0, 0.00426516
15.1268, 13.4718, 0, 0.00449976
15.5626, 13.4309, 0, 0.00448048
15.9984, 13.1278, 0, 0.0043897
15.1274, 13.1178, 0, 0.0046423
15.5652, 13.0939, 0, 0.00481365
16.003, 12.8151, 0, 0.00492203
15.128, 12.7638, 0, 0.00474183
15.5677, 12.7567, 0, 0.00512184
16.0074, 12.5021, 0, 0.0054189
15.1282, 12.5578, 0, 0.00489635
15.569, 12.5615, 0, 0.00524969
16.0097, 12.3233, 0, 0.00525156
15.1287, 12.2038, 0, 0.00491298
15.571, 12.2275, 0, 0.00548443
16.0133, 12.0218, 0, 0.00542406
15.1291, 11.8498, 0, 0.00447662
15.5729, 11.8934, 0, 0.0054431
16.0166, 11.72, 0, 0.00550394
15.1293, 11.6437, 0, 0.00430311
15.5739, 11.6997, 0, 0.00550864
16.0184, 11.547, 0, 0.00543687
15.1297, 11.2897, 0, 0.00547942
15.5754, 11.368, 0, 0.00578265
16.021, 11.2542, 0, 0.00564453
15.13, 10.9355, 0, 0.00658377
15.5767, 11.0362, 0, 0.0060402
16.0235, 10.9611, 0, 0.00596417
15.1302, 10.7294, 0, 0.00733905
15.5774, 10.8435, 0, 0.00630982
16.0247, 10.7926, 0, 0.00629935
15.1304, 10.3752, 0, 0.00729698
15.5785, 10.5134, 0, 0.00675271
16.0266, 10.5063, 0, 0.00683411
15.1306, 10.021, 0, 0.00690706
15.5794, 10.1832, 0, 0.00693267
16.0282, 10.2197, 0, 0.0071484
15.1307, 9.81478, 0, 0.00663642
15.5799, 9.99127, 0, 0.00693838
16.029, 10.0543, 0, 0.00702449
15.1309, 9.46042, 0, 0.00651201
15.5805, 9.66209, 0, 0.00670408
16.0302, 9.77259, 0, 0.00660135
15.131, 9.10603, 0, 0.00616511
15.581, 9.33275, 0, 0.00620334
16.0311, 9.49055, 0, 0.00569903
15.131, 8.89973, 0, 0.00417786
15.5812, 9.14124, 0, 0.00495199
16.0315, 9.32734, 0, 0.00502338
15.1311, 8.54518, 0, 0.0032551
15.5815, 8.81246, 0, 0.00417314
16.0319, 9.04851, 0, 0.00474406
15.1311, 8.19059, 0, 0.00338935
15.5816, 8.48351, 0, 0.00416307
16.0322, 8.76939, 0, 0.00490793
16.1128, 19.8677, 0, 0.000946921
16.5001, 19.8523, 0, 0.00110979
16.8874, 19.8375, 0, 0.00127143
16.1143, 19.4143, 0, 0.000849636
16.5017, 19.3452, 0, 0.000933836
16.8891, 19.2784, 0, 0.00102454
16.1176, 18.9625, 0, 0.000705194
16.5052, 18.8384, 0, 0.000742311
16.8928, 18.7186, 0, 0.000793847
16.1203, 18.703, 0, 0.000651917
16.5081, 18.548, 0, 0.000659023
16.8958, 18.3984, 0, 0.000665728
16.1259, 18.263, 0, 0.00066297
16.514, 18.0568, 0, 0.000682541
16.9021, 17.8578, 0, 0.000709464
16.1327, 17.8241, 0, 0.0006916
16.5212, 17.5658, 0, 0.000754718
16.9097, 17.3168, 0, 0.000821522
16.1371, 17.5743, 0, 0.000770199
16.5259, 17.2882, 0, 0.000846978
16.9147, 17.0125, 0, 0.000857894
16.145, 17.1544, 0, 0.00093491
16.5343, 16.8252, 0, 0.00106441
16.9236, 16.5082, 0, 0.00114611
16.1538, 16.7353, 0, 0.00116095
16.5436, 16.3624, 0, 0.00132326
16.9334, 16.0035, 0, 0.00148877
16.1589, 16.4983, 0, 0.00140186
16.5491, 16.1037, 0, 0.00152407
16.9392, 15.724, 0, 0.00179641
16.1678, 16.1031, 0, 0.0017092
16.5585, 15.6776, 0, 0.00202988
16.9492, 15.2684, 0, 0.00244135
16.177, 15.7081, 0, 0.00198341
16.5683, 15.2515, 0, 0.00247673
16.9595, 14.8127, 0, 0.00292509
16.1823, 15.486, 0, 0.00218823
16.5738, 15.0155, 0, 0.00266332
16.9654, 14.5635, 0, 0.00300316
16.1909, 15.1173, 0, 0.00256501
16.583, 14.6306, 0, 0.0030553
16.9751, 14.1633, 0, 0.00349643
16.1996, 14.7487, 0, 0.00284384
16.5922, 14.2457, 0, 0.003386
16.9849, 13.7631, 0, 0.00400362
16.2044, 14.5418, 0, 0.00320961
16.5974, 14.0338, 0, 0.00355144
16.9903, 13.5466, 0, 0.00413543
16.2122, 14.1996, 0, 0.00349964
16.6056, 13.6907, 0, 0.00388976
16.999, 13.203, 0, 0.00440419
16.2198, 13.8572, 0, 0.00371242
16.6137, 13.3475, 0, 0.00417312
17.0076, 12.8594, 0, 0.0046375
16.2239, 13.6651, 0, 0.00394338
16.6181, 13.1591, 0, 0.00459964
17.0122, 12.6749, 0, 0.0049986
16.2305, 13.3473, 0, 0.00436599
16.625, 12.8551, 0, 0.00491739
17.0195, 12.3846, 0, 0.00521349
16.2368, 13.0294, 0, 0.00478837
16.6317, 12.5511, 0, 0.00523641
17.0266, 12.0944, 0, 0.0054471
16.2402, 12.8506, 0, 0.00470713
16.6353, 12.3842, 0, 0.0047315
17.0304, 11.9391, 0, 0.00500249
16.2454, 12.5543, 0, 0.00534962
16.6409, 12.1148, 0, 0.00496933
17.0364, 11.6959, 0, 0.00488586
16.2505, 12.2577, 0, 0.00594886
16.6462, 11.8452, 0, 0.00525692
17.042, 11.4528, 0, 0.00491792
16.2531, 12.0903, 0, 0.00568072
16.6491, 11.6967, 0, 0.00541005
17.045, 11.3228, 0, 0.00518681
16.2572, 11.8118, 0, 0.00546574
16.6534, 11.4561, 0, 0.00534703
17.0496, 11.1189, 0, 0.00531849
16.2611, 11.533, 0, 0.00529821
16.6575, 11.2153, 0, 0.00535089
17.0539, 10.9152, 0, 0.00554972
16.2631, 11.3749, 0, 0.00509489
16.6596, 11.0819, 0, 0.00519534
17.0562, 10.8057, 0, 0.00573106
16.2662, 11.1104, 0, 0.00546209
16.6629, 10.864, 0, 0.00547692
17.0597, 10.6333, 0, 0.0058216
16.269, 10.8456, 0, 0.00613296
16.6659, 10.6461, 0, 0.00591781
17.0628, 10.4609, 0, 0.00590419
16.2704, 10.6947, 0, 0.00656419
16.6674, 10.5244, 0, 0.00621117
17.0644, 10.3675, 0, 0.00598
16.2726, 10.4407, 0, 0.00699409
16.6697, 10.3239, 0, 0.00641553
17.0668, 10.2189, 0, 0.00594967
16.2744, 10.1865, 0, 0.00714801
16.6717, 10.1234, 0, 0.0064064
17.0689, 10.0705, 0, 0.00577029
16.2753, 10.0408, 0, 0.00663109
16.6727, 10.0104, 0, 0.00613129
17.07, 9.98911, 0, 0.00564348
16.2767, 9.79441, 0, 0.00579784
16.6741, 9.82252, 0, 0.0056761
17.0714, 9.85803, 0, 0.00537671
16.2777, 9.54775, 0, 0.00515735
16.6751, 9.63461, 0, 0.0054355
17.0726, 9.72707, 0, 0.00541814
16.2782, 9.40576, 0, 0.00506751
16.6756, 9.52784, 0, 0.00546407
17.0731, 9.65442, 0, 0.00554254
16.2787, 9.1645, 0, 0.00524077
16.6762, 9.34884, 0, 0.0053814
17.0737, 9.53572, 0, 0.00544505
16.2789, 8.92296, 0, 0.00529141
16.6765, 9.16977, 0, 0.00516434
17.074, 9.41715, 0, 0.00513374
17.1128, 19.8296, 0, 0.00493287
17.5001, 19.8203, 0, 0.0143057
17.8873, 19.8161, 0, 0.0244058
17.1143, 19.2433, 0, 0.000894056
17.5009, 19.2025, 0, 0.0068303
17.8875, 19.1841, 0, 0.0127858
17.1177, 18.6561, 0, 0.000478257
17.5028, 18.5841, 0, 0.00248804
17.8879, 18.552, 0, 0.00418388
17.1204, 18.3204, 0, 0.000896609
17.5043, 18.231, 0, 0.00157494
17.8883, 18.1919, 0, 0.00215248
17.126, 17.754, 0, 0.000525102
17.5075, 17.636, 0, 0.00106164
17.889, 17.5865, 0, 0.00163525
17.1329, 17.187, 0, 0.000806051
17.5114, 17.0405, 0, 0.00122435
17.8899, 16.981, 0, 0.0018484
17.1374, 16.8689, 0, 0.00108243
17.5139, 16.7074, 0, 0.00150022
17.8904, 16.6433, 0, 0.00208137
17.1454, 16.343, 0, 0.00152655
17.5184, 16.1584, 0, 0.00183516
17.8915, 16.0881, 0, 0.00228438
17.1543, 15.8166, 0, 0.00188645
17.5234, 15.6091, 0, 0.00222399
17.8926, 15.5328, 0, 0.00265854
17.1595, 15.5264, 0, 0.00218731
17.5264, 15.3077, 0, 0.0025225
17.8932, 15.2291, 0, 0.00293785
17.1685, 15.0554, 0, 0.00278219
17.5314, 14.8212, 0, 0.00299511
17.8944, 14.7407, 0, 0.00329545
17.1778, 14.5842, 0, 0.00323887
17.5367, 14.3346, 0, 0.00333384
17.8956, 14.2522, 0, 0.00354348
17.1831, 14.3283, 0, 0.00331236
17.5397, 14.0722, 0, 0.00350618
17.8962, 13.9899, 0, 0.00374068
17.1919, 13.9201, 0, 0.00376467
17.5446, 13.6571, 0, 0.00391031
17.8974, 13.5769, 0, 0.00411827
17.2007, 13.5119, 0, 0.00428923
17.5496, 13.242, 0, 0.00421561
17.8985, 13.164, 0, 0.00421906
17.2056, 13.293, 0, 0.00448378
17.5523, 13.0217, 0, 0.00443701
17.8991, 12.946, 0, 0.00435082
17.2134, 12.9492, 0, 0.00465193
17.5567, 12.6798, 0, 0.00465154
17.9001, 12.6099, 0, 0.00456454
17.2211, 12.6053, 0, 0.00472865
17.5611, 12.3379, 0, 0.00459082
17.9011, 12.2739, 0, 0.00433002
17.2253, 12.4229, 0, 0.00490907
17.5634, 12.159, 0, 0.00459481
17.9016, 12.0993, 0, 0.00425876
17.2319, 12.1397, 0, 0.00499663
17.5672, 11.886, 0, 0.00462816
17.9024, 11.8355, 0, 0.00428427
17.2383, 11.8567, 0, 0.00503783
17.5708, 11.6132, 0, 0.00443121
17.9033, 11.5718, 0, 0.00390924
17.2417, 11.7075, 0, 0.00479241
17.5727, 11.4721, 0, 0.00435591
17.9037, 11.4369, 0, 0.0037611
17.2471, 11.478, 0, 0.00462986
17.5757, 11.2602, 0, 0.00441263
17.9044, 11.237, 0, 0.00389865
17.2522, 11.2486, 0, 0.0046078
17.5786, 11.0483, 0, 0.00457607
17.905, 11.037, 0, 0.00410944
17.2549, 11.1282, 0, 0.00475894
17.5801, 10.9399, 0, 0.00465841
17.9054, 10.9362, 0, 0.00419935
17.259, 10.9435, 0, 0.00491452
17.5825, 10.779, 0, 0.00481569
17.9059, 10.7896, 0, 0.00430182
17.2629, 10.7591, 0, 0.00518392
17.5846, 10.6182, 0, 0.00508487
17.9064, 10.643, 0, 0.00450091
17.265, 10.6621, 0, 0.00559586
17.5858, 10.5364, 0, 0.00535348
17.9066, 10.57, 0, 0.0046563
17.2681, 10.5133, 0, 0.00574091
17.5876, 10.4162, 0, 0.00548317
17.907, 10.4658, 0, 0.00485689
17.2709, 10.3646, 0, 0.00574496
17.5891, 10.2961, 0, 0.00548799
17.9074, 10.3617, 0, 0.00496808
17.2724, 10.2859, 0, 0.00572102
17.59, 10.2351, 0, 0.00543333
17.9076, 10.3104, 0, 0.00497187
17.2745, 10.1644, 0, 0.00566943
17.5912, 10.1459, 0, 0.00536397
17.9079, 10.2385, 0, 0.0049649
17.2764, 10.043, 0, 0.00553071
17.5923, 10.0568, 0, 0.00524948
17.9081, 10.1666, 0, 0.0049539
17.2774, 9.97813, 0, 0.00544866
17.5928, 10.0116, 0, 0.00515115
17.9082, 10.1316, 0, 0.00494747
17.2787, 9.87662, 0, 0.00519253
17.5935, 9.94515, 0, 0.00503472
17.9084, 10.0833, 0, 0.00488808
17.2797, 9.77527, 0, 0.00507185
17.5941, 9.87881, 0, 0.00495547
17.9085, 10.035, 0, 0.00477208
17.2802, 9.72038, 0, 0.00505693
17.5944, 9.84489, 0, 0.0048501
17.9086, 10.0117, 0, 0.00465682
17.2807, 9.6331, 0, 0.00499788
17.5947, 9.79463, 0, 0.00467002
17.9086, 9.98, 0, 0.00457114
17.281, 9.54599, 0, 0.00487718
17.5948, 9.74447, 0, 0.00448536
17.9087, 9.94833, 0, 0.00453713
20.1653, 19.8158, 0, 0.0164408
20.798, 19.183, 0, 0.0177005
21.4305, 18.5501, 0, 0.00607901
20.1006, 19.8158, 0, 0.00937267
20.7324, 19.183, 0, 0.0136097
21.3637, 18.5501, 0, 0.00481163
20.0358, 19.8158, 0, 0.00248971
20.6665, 19.183, 0, 0.00978187
21.2963, 18.5501, 0, 0.00377853
19.998, 19.8158, 0, 0.000664706
20.6276, 19.183, 0, 0.00557746
21.2561, 18.5501, 0, 0.00160336
19.9328, 19.8158, 0, 0
20.5598, 19.183, 0, 0.0046974
21.185, 18.5501, 0, 0.000778095
19.8675, 19.8158, 0, 0.000745314
20.4914, 19.183, 0, 0.0036701
21.1131, 18.5501, 0, 0.000117786
19.8292, 19.8158, 0, 0.00205821
20.4508, 19.183, 0, 0.00290036
21.0698, 18.5501, 0, 0
19.7633, 19.8158, 0, 0.00461657
20.3795, 19.183, 0, 0.0027821
20.9926, 18.5501, 0, 0
19.6971, 19.8158, 0, 0.00734566
20.3076, 19.183, 0, 0.00345266
20.9143, 18.5501, 0, 0.000132436
19.6583, 19.8158, 0, 0.00918997
20.2645, 19.183, 0, 0.004683
20.8667, 18.5501, 0, 0.000958883
19.5912, 19.8158, 0, 0.0129259
20.1883, 19.183, 0, 0.00649536
20.7812, 18.5501, 0, 0.00182636
19.5239, 19.8158, 0, 0.0169179
20.1113, 19.183, 0, 0.00855064
20.6941, 18.5501, 0, 0.00291124
19.4843, 19.8158, 0, 0.0196659
20.0648, 19.183, 0, 0.0112157
20.6407, 18.5501, 0, 0.00402523
19.4156, 19.8158, 0, 0.025494
19.9821, 19.183, 0, 0.0143782
20.5442, 18.5501, 0, 0.00597198
19.3467, 19.8158, 0, 0.0317808
19.8982, 19.183, 0, 0.0178782
20.4458, 18.5501, 0, 0.00813684
19.3061, 19.8158, 0, 0.0378783
19.8474, 19.183, 0, 0.0218214
20.3851, 18.5501, 0, 0.0102275
19.2354, 19.8158, 0, 0.049935
19.7564, 19.183, 0, 0.0283007
20.2751, 18.5501, 0, 0.0148058
19.1645, 19.8158, 0, 0.0629117
19.6643, 19.183, 0, 0.0358903
20.163, 18.5501, 0, 0.0198828
19.1226, 19.8158, 0, 0.0863461
19.6084, 19.183, 0, 0.0432033
20.0939, 18.5501, 0, 0.0249446
19.0497, 19.8158, 0, 0.119112
19.5082, 19.183, 0, 0.0635769
19.9688, 18.5501, 0, 0.0419845
18.9766, 19.8158, 0, 0.152684
19.407, 19.183, 0, 0.0861884
19.8418, 18.5501, 0, 0.0603551
18.9334, 19.8158, 0, 0.274331
19.3458, 19.183, 0, 0.124017
19.7641, 18.5501, 0, 0.0832249
18.8584, 19.8158, 0, 0.376064
19.2368, 19.183, 0, 0.201092
19.6244, 18.5501, 0, 0.149544
18.7833, 19.8158, 0, 0.4824
19.1273, 19.183, 0, 0.278999
19.4838, 18.5501, 0, 0.215122
18.7391, 19.8158, 0, 0.760277
19.0618, 19.183, 0, 0.6535
19.3987, 18.5501, 0, 0.600126
18.6627, 19.8158, 0, 0.736771
18.9467, 19.183, 0, 0.633611
19.2482, 18.5501, 0, 0.580957
18.5864, 19.8158, 0, 0.715305
18.8321, 19.183, 0, 0.614981
19.0987, 18.5501, 0, 0.562948
18.5419, 19.8158, 0, 0.342671
18.7648, 19.183, 0, 0.363484
19.0099, 18.5501, 0, 0.33168
18.4655, 19.8158, 0, 0.338996
18.6489, 19.183, 0, 0.32777
18.8564, 18.5501, 0, 0.271231
18.3896, 19.8158, 0, 0.341655
18.5353, 19.183, 0, 0.29304
18.7068, 18.5501, 0, 0.212288
18.3459, 19.8158, 0, 0.286195
18.4702, 19.183, 0, 0.156543
18.6204, 18.5501, 0, 0.0897896
18.2717, 19.8158, 0, 0.230036
18.3617, 19.183, 0, 0.119379
