0.0517957 0.1
0.0521343 0.6
0.0527084 0.776471
0.0533303 0.910345
0.0535587 0.953286
0.0536771 0.974283
0.0537407 0.985133
0.0537734 0.990648
0.05379 0.99343
0.0537942 0.994128
