x coord, y coord, z coord, scalar 
1.30164, 1.84801, 0, 0
1.42841, 0.67925, 0, 0
1.42841, 0.857495, 0, 0
1.42841, 1.13485, 0, 0
1.42841, 1.4476, 0, 0
1.42841, 1.72412, 0, 0
1.42841, 1.90141, 0, 0
1.57159, 0.742762, 0, 0
1.57159, 0.920525, 0, 0
1.57159, 1.19712, 0, 0
1.57159, 1.509, 0, 0
1.57159, 1.78473, 0, 0
1.57159, 1.9615, 0, 0
1.69836, 0.798996, 0, 0
1.69836, 0.976307, 0, 0
1.69836, 1.25219, 0, 0
1.69836, 1.56325, 0, 0
1.69836, 1.83824, 0, 0
1.69836, 2.01454, 0, 0
1.77974, 0.835089, 0, 0
1.77974, 1.0121, 0, 0
1.77974, 1.28751, 0, 0
1.77974, 1.59802, 0, 0
1.77974, 1.87252, 0, 0
1.77974, 2.0485, 0, 0
1.82026, 0.853058, 0, 0
1.82026, 1.02991, 0, 0
1.82026, 1.30507, 0, 0
1.82026, 1.61531, 0, 0
1.82026, 1.88956, 0, 0
1.82026, 2.06538, 0, 0
1.90164, 0.889145, 0, 0
1.90164, 1.06567, 0, 0
1.90164, 1.34033, 0, 0
1.90164, 1.64999, 0, 0
1.90164, 1.92375, 0, 0
1.90164, 2.09925, 0, 0
2.02841, 0.945359, 0, 0
2.02841, 1.12136, 0, 0
2.02841, 1.3952, 0, 0
2.02841, 1.70395, 0, 0
2.02841, 1.97691, 0, 0
2.02841, 2.15189, 0, 0
2.17159, 1.00884, 0, 0
2.17159, 1.18422, 0, 0
2.17159, 1.45711, 0, 0
2.17159, 1.7648, 0, 0
2.17159, 2.0368, 0, 0
2.17159, 2.21119, 0, 0
2.29836, 1.06504, 0, 0
2.29836, 1.23986, 0, 0
2.29836, 1.51188, 0, 0
2.29836, 1.81858, 0, 0
2.29836, 2.08972, 0, 0
2.29836, 2.26355, 0, 0
2.37974, 1.10112, 0, 0
2.37974, 1.27557, 0, 0
2.37974, 1.54701, 0, 0
2.37974, 1.85306, 0, 0
2.37974, 2.12363, 0, 0
2.37974, 2.2971, 0, 0
2.42026, 1.11908, 0, 0
2.42026, 1.29334, 0, 0
2.42026, 1.56448, 0, 0
2.42026, 1.87021, 0, 0
2.42026, 2.14049, 0, 0
2.42026, 2.31378, 0, 0
2.50164, 1.15515, 0, 0
2.50164, 1.32902, 0, 0
2.50164, 1.59956, 0, 0
2.50164, 1.90462, 0, 0
2.50164, 2.17433, 0, 0
2.50164, 2.34725, 0, 0
2.62841, 1.21134, 0, 0
2.62841, 1.38459, 0, 0
2.62841, 1.65418, 0, 0
2.62841, 1.95818, 0, 0
2.62841, 2.22697, 0, 0
2.62841, 2.3993, 0, 0
2.77159, 1.27479, 0, 0
2.77159, 1.44732, 0, 0
2.77159, 1.71581, 0, 0
2.77159, 2.01859, 0, 0
2.77159, 2.28631, 0, 0
2.77159, 2.45798, 0, 0
2.89836, 1.33097, 0, 0
2.89836, 1.50285, 0, 0
2.89836, 1.77034, 0, 0
2.89836, 2.07201, 0, 0
2.89836, 2.33877, 0, 0
2.89836, 2.50982, 0, 0
2.97974, 1.36703, 0, 0
2.97974, 1.53849, 0, 0
2.97974, 1.80533, 0, 0
2.97974, 2.10627, 0, 0
2.97974, 2.3724, 0, 0
2.97974, 2.54305, 0, 0
3.02026, 1.38499, 0, 0
3.02026, 1.55623, 0, 0
3.02026, 1.82274, 0, 0
3.02026, 2.12331, 0, 0
3.02026, 2.38913, 0, 0
3.02026, 2.55958, 0, 0
3.10164, 1.42105, 0, 0
3.10164, 1.59185, 0, 0
3.10164, 1.85769, 0, 0
3.10164, 2.15753, 0, 0
3.10164, 2.4227, 0, 0
3.10164, 2.59276, 0, 0
3.22841, 1.47722, 0, 0
3.22841, 1.64733, 0, 0
3.22841, 1.91211, 0, 0
3.22841, 2.21079, 0, 0
3.22841, 2.47496, 0, 0
3.22841, 2.64439, 0, 0
3.37159, 1.54065, 0, 0
3.37159, 1.70997, 0, 0
3.37159, 1.97354, 0, 0
3.37159, 2.27089, 0, 0
3.37159, 2.53391, 0, 0
3.37159, 2.70261, 0, 0
3.49836, 1.59682, 0, 0
3.49836, 1.76543, 0, 0
3.49836, 2.02792, 0, 0
3.49836, 2.32406, 0, 0
3.49836, 2.58605, 0, 0
3.49836, 2.7541, 0, 0
3.57974, 1.63287, 0, 0
3.57974, 1.80102, 0, 0
3.57974, 2.0628, 0, 0
3.57974, 2.35817, 0, 0
3.57974, 2.61949, 0, 0
3.57974, 2.78712, 0, 0
3.62026, 1.65082, 0, 0
3.62026, 1.81874, 0, 0
3.62026, 2.08017, 0, 0
3.62026, 2.37515, 0, 0
3.62026, 2.63613, 0, 0
3.62026, 2.80354, 0, 0
3.70164, 1.68687, 0, 0
3.70164, 1.85432, 0, 0
3.70164, 2.11503, 0, 0
3.70164, 2.40923, 0, 0
3.70164, 2.66954, 0, 0
3.70164, 2.83653, 0, 0
3.82841, 1.74303, 0, 0
3.82841, 1.90975, 0, 0
3.82841, 2.16934, 0, 0
3.82841, 2.46231, 0, 0
3.82841, 2.72156, 0, 0
3.82841, 2.88788, 0, 0
3.97159, 1.80645, 0, 0
3.97159, 1.97233, 0, 0
3.97159, 2.23065, 0, 0
3.97159, 2.52222, 0, 0
3.97159, 2.78027, 0, 0
3.97159, 2.94584, 0, 0
4.09836, 1.86261, 0, 0
4.09836, 2.02775, 0, 0
4.09836, 2.28493, 0, 0
4.09836, 2.57525, 0, 0
4.09836, 2.83223, 0, 0
4.09836, 2.99713, 0, 0
4.17974, 1.89866, 0, 0
4.17974, 2.06332, 0, 0
4.17974, 2.31977, 0, 0
4.17974, 2.60928, 0, 0
4.17974, 2.86557, 0, 0
4.17974, 3.03003, 0, 0
4.22026, 1.91661, 0, 0
4.22026, 2.08102, 0, 0
4.22026, 2.33711, 0, 0
4.22026, 2.62622, 0, 0
4.22026, 2.88216, 0, 0
4.22026, 3.04641, 0, 0
4.30164, 1.95265, 0, 0
4.30164, 2.11659, 0, 0
4.30164, 2.37193, 0, 0
4.30164, 2.66024, 0, 0
4.30164, 2.91549, 0, 0
4.30164, 3.0793, 0, 0
4.42841, 2.00881, 0, 0
4.42841, 2.17199, 0, 0
4.42841, 2.42619, 0, 0
4.42841, 2.71324, 0, 0
4.42841, 2.96741, 0, 0
4.42841, 3.13055, 0, 0
4.57159, 2.07223, 0, 0
4.57159, 2.23456, 0, 0
4.57159, 2.48747, 0, 0
4.57159, 2.7731, 0, 0
4.57159, 3.02604, 0, 0
4.57159, 3.18842, 0, 0
4.69836, 2.12838, 0, 0
4.69836, 2.28996, 0, 0
4.69836, 2.54172, 0, 0
4.69836, 2.8261, 0, 0
4.69836, 3.07796, 0, 0
4.69836, 3.23966, 0, 0
4.77974, 2.16443, 0, 0
4.77974, 2.32553, 0, 0
4.77974, 2.57655, 0, 0
4.77974, 2.86012, 0, 0
4.77974, 3.11129, 0, 0
4.77974, 3.27255, 0, 0
4.82026, 2.18238, 0, 0
4.82026, 2.34323, 0, 0
4.82026, 2.59389, 0, 0
4.82026, 2.87706, 0, 0
4.82026, 3.12788, 0, 0
4.82026, 3.28893, 0, 0
4.90164, 2.21842, 0, 0
4.90164, 2.3788, 0, 0
4.90164, 2.62873, 0, 0
4.90164, 2.91109, 0, 0
4.90164, 3.16122, 0, 0
4.90164, 3.32183, 0, 0
5.02841, 2.27458, 0, 0
5.02841, 2.43421, 0, 0
5.02841, 2.68301, 0, 0
5.02841, 2.96412, 0, 0
5.02841, 3.21318, 0, 0
5.02841, 3.37312, 0, 0
5.17159, 2.338, 0, 0
5.17159, 2.4968, 0, 0
5.17159, 2.74432, 0, 0
5.17159, 3.02404, 0, 0
5.17159, 3.27189, 0, 0
5.17159, 3.43108, 0, 0
5.29836, 2.39417, 0, 0
5.29836, 2.55223, 0, 0
5.29836, 2.79863, 0, 0
5.29836, 3.07711, 0, 0
5.29836, 3.32391, 0, 0
5.29836, 3.48244, 0, 0
5.37974, 2.43022, 0, 0
5.37974, 2.58781, 0, 0
5.37974, 2.83349, 0, 0
5.37974, 3.1112, 0, 0
5.37974, 3.35732, 0, 0
5.37974, 3.51542, 0, 0
5.42026, 2.44817, 0, 0
5.42026, 2.60553, 0, 0
5.42026, 2.85086, 0, 0
5.42026, 3.12817, 0, 0
5.42026, 3.37396, 0, 0
5.42026, 3.53185, 0, 0
5.50164, 2.48422, 0, 0
5.50164, 2.64112, 0, 0
5.50164, 2.88574, 0, 0
5.50164, 3.16228, 0, 0
5.50164, 3.4074, 0, 0
5.50164, 3.56486, 0, 0
5.62841, 2.54038, 0, 0
5.62841, 2.69658, 0, 0
5.62841, 2.94011, 0, 0
5.62841, 3.21545, 0, 0
5.62841, 3.45954, 0, 0
5.62841, 3.61635, 0, 0
5.77159, 2.60382, 0, 0
5.77159, 2.75922, 0, 0
5.77159, 3.00155, 0, 0
5.77159, 3.27555, 0, 0
5.77159, 3.51849, 0, 0
5.77159, 3.67458, 0, 0
5.89836, 2.65999, 0, 0
5.89836, 2.8147, 0, 0
5.89836, 3.05597, 0, 0
5.89836, 3.32882, 0, 0
5.89836, 3.57075, 0, 0
5.89836, 3.72621, 0, 0
5.97974, 2.69605, 0, 0
5.97974, 2.85032, 0, 0
5.97974, 3.09092, 0, 0
5.97974, 3.36303, 0, 0
5.97974, 3.60432, 0, 0
5.97974, 3.75938, 0, 0
6.02026, 2.714, 0, 0
6.02026, 2.86806, 0, 0
6.02026, 3.10833, 0, 0
6.02026, 3.38007, 0, 0
6.02026, 3.62105, 0, 0
6.02026, 3.77591, 0, 0
6.10164, 2.75006, 0, 0
6.10164, 2.90369, 0, 0
6.10164, 3.14331, 0, 0
6.10164, 3.41433, 0, 0
6.10164, 3.65468, 0, 0
6.10164, 3.80914, 0, 0
6.22841, 2.80625, 0, 0
6.22841, 2.95923, 0, 0
6.22841, 3.19785, 0, 0
6.22841, 3.46776, 0, 0
6.22841, 3.70714, 0, 0
6.22841, 3.86099, 0, 0
6.37159, 2.8697, 0, 0
6.37159, 3.02196, 0, 0
6.37159, 3.25948, 0, 0
6.37159, 3.52816, 0, 0
6.37159, 3.76648, 0, 0
6.37159, 3.91966, 0, 0
6.49836, 2.92589, 0, 0
6.49836, 3.07753, 0, 0
6.49836, 3.3141, 0, 0
6.49836, 3.58172, 0, 0
6.49836, 3.81912, 0, 0
6.49836, 3.97172, 0, 0
6.57974, 2.96196, 0, 0
6.57974, 3.11321, 0, 0
6.57974, 3.34917, 0, 0
6.57974, 3.61614, 0, 0
6.57974, 3.85296, 0, 0
6.57974, 4.00519, 0, 0
6.62026, 2.97992, 0, 0
6.62026, 3.13098, 0, 0
6.62026, 3.36665, 0, 0
6.62026, 3.63329, 0, 0
6.62026, 3.86982, 0, 0
6.62026, 4.02187, 0, 0
6.70164, 3.01599, 0, 0
6.70164, 3.16668, 0, 0
6.70164, 3.40178, 0, 0
6.70164, 3.66776, 0, 0
6.70164, 3.90373, 0, 0
6.70164, 4.05541, 0, 0
6.82841, 3.0722, 0, 0
6.82841, 3.22233, 0, 0
6.82841, 3.45654, 0, 0
6.82841, 3.72155, 0, 0
6.82841, 3.95665, 0, 0
6.82841, 4.10778, 0, 0
6.97159, 3.13568, 0, 0
6.97159, 3.28519, 0, 0
6.97159, 3.51845, 0, 0
6.97159, 3.78239, 0, 0
6.97159, 4.01654, 0, 0
6.97159, 4.16707, 0, 0
7.09836, 3.19189, 0, 0
7.09836, 3.34088, 0, 0
7.09836, 3.57333, 0, 0
7.09836, 3.83635, 0, 0
7.09836, 4.0697, 0, 0
7.09836, 4.21972, 0, 0
7.17974, 3.22798, 0, 0
7.17974, 3.37664, 0, 0
7.17974, 3.60858, 0, 0
7.17974, 3.87104, 0, 0
7.17974, 4.10389, 0, 0
7.17974, 4.25358, 0, 0
7.22026, 3.24595, 0, 0
7.22026, 3.39445, 0, 0
7.22026, 3.62615, 0, 0
7.22026, 3.88832, 0, 0
7.22026, 4.12093, 0, 0
7.22026, 4.27046, 0, 0
7.30164, 3.28204, 0, 0
7.30164, 3.43024, 0, 0
7.30164, 3.66147, 0, 0
7.30164, 3.92309, 0, 0
7.30164, 4.15521, 0, 0
7.30164, 4.30442, 0, 0
7.42841, 3.33827, 0, 0
7.42841, 3.48602, 0, 0
7.42841, 3.71653, 0, 0
7.42841, 3.97734, 0, 0
7.42841, 4.20872, 0, 0
7.42841, 4.35746, 0, 0
7.57159, 3.40179, 0, 0
7.57159, 3.54905, 0, 0
7.57159, 3.7788, 0, 0
7.57159, 4.03874, 0, 0
7.57159, 4.26933, 0, 0
7.57159, 4.41756, 0, 0
7.69836, 3.45803, 0, 0
7.69836, 3.6049, 0, 0
7.69836, 3.83401, 0, 0
7.69836, 4.09322, 0, 0
7.69836, 4.32315, 0, 0
7.69836, 4.47095, 0, 0
7.77974, 3.49414, 0, 0
