x coord, y coord, z coord, scalar 
1.52456, 8.36106, 0, 0
1.52456, 8.67512, 0, 0
1.52456, 9.02979, 0, 0
1.52456, 9.34384, 0, 0
1.52456, 9.54543, 0, 0
3.42621, 8.67738, 0, 0
3.42621, 8.87016, 0, 0
3.42621, 9.17048, 0, 0
3.42621, 9.50963, 0, 0
3.42621, 9.80995, 0, 0
3.42621, 10.0027, 0, 0
5.57379, 9.26227, 0, 0
5.57379, 9.44509, 0, 0
5.57379, 9.7299, 0, 0
5.57379, 10.0515, 0, 0
5.57379, 10.3363, 0, 0
5.57379, 10.5192, 0, 0
7.47544, 9.78019, 0, 0
7.47544, 9.95419, 0, 0
7.47544, 10.2253, 0, 0
7.47544, 10.5314, 0, 0
7.47544, 10.8024, 0, 0
7.47544, 10.9764, 0, 2.21939e-06
8.69611, 10.1126, 0, 0
8.69612, 10.281, 0, 0
8.69612, 10.5432, 0, 0
8.69612, 10.8394, 0, 2.50461e-06
8.69612, 11.1016, 0, 1.91809e-05
8.69611, 11.27, 0, 3.08072e-05
0.303885, 9.35509, 0, 0
0.303885, 9.56234, 0, 0
0.303885, 9.88522, 0, 0
0.303885, 10.2498, 0, 0
0.303885, 10.5727, 0, 1.22858e-05
0.303885, 10.78, 0, 2.37854e-05
1.52456, 9.64581, 0, 0
1.52456, 9.8474, 0, 0
1.52456, 10.1615, 0, 0
1.52456, 10.5161, 0, 0
1.52456, 10.8302, 0, 1.56294e-05
1.52456, 11.0318, 0, 3.05768e-05
3.42621, 10.0987, 0, 0
3.42621, 10.2915, 0, 0
3.42621, 10.5918, 0, 0
3.42621, 10.931, 0, 1.11637e-05
3.42621, 11.2313, 0, 4.26986e-05
3.42621, 11.4241, 0, 6.34639e-05
5.57379, 10.6102, 0, 0
5.57379, 10.793, 0, 0
5.57379, 11.0778, 0, 1.96639e-05
5.57379, 11.3994, 0, 6.67336e-05
5.57379, 11.6842, 0, 0.00010957
5.57379, 11.8671, 0, 0.000137638
7.47544, 11.0631, 0, 8.54041e-06
7.47544, 11.2371, 0, 4.09939e-05
7.47544, 11.5081, 0, 9.25084e-05
7.47544, 11.8143, 0, 0.000152086
7.47544, 12.0853, 0, 0.000206083
7.47544, 12.2593, 0, 0.000241364
8.69611, 11.3538, 0, 6.25071e-05
8.69612, 11.5221, 0, 9.98836e-05
8.69612, 11.7844, 0, 0.000159109
8.69612, 12.0806, 0, 0.000227454
8.69612, 12.3428, 0, 0.000289266
8.69611, 12.5111, 0, 0.00032959
0.303885, 10.8832, 0, 0.000112587
0.303885, 11.0904, 0, 0.000171143
0.303885, 11.4133, 0, 0.000262231
0.303885, 11.7779, 0, 0.00036489
0.303885, 12.1008, 0, 0.000455608
0.303885, 12.308, 0, 0.000513747
1.52456, 11.1321, 0, 0.000107334
1.52456, 11.3337, 0, 0.000163105
1.52456, 11.6478, 0, 0.000249842
1.52456, 12.0025, 0, 0.000347578
1.52456, 12.3165, 0, 0.000433925
1.52456, 12.5181, 0, 0.000489253
3.42621, 11.52, 0, 0.00012383
3.42621, 11.7128, 0, 0.00017507
3.42621, 12.0131, 0, 0.000254734
3.42621, 12.3523, 0, 0.000344463
3.42621, 12.6526, 0, 0.000423705
3.42621, 12.8454, 0, 0.000474463
5.57379, 11.9581, 0, 0.00018343
5.57379, 12.1409, 0, 0.000229239
5.57379, 12.4257, 0, 0.000300422
5.57379, 12.7473, 0, 0.000380547
5.57379, 13.0321, 0, 0.000451261
5.57379, 13.215, 0, 0.000496531
7.47544, 12.346, 0, 0.000278385
7.47544, 12.52, 0, 0.000319069
7.47544, 12.791, 0, 0.000382249
7.47544, 13.0972, 0, 0.000453302
7.47544, 13.3682, 0, 0.000515953
7.47544, 13.5422, 0, 0.000556037
8.69611, 12.595, 0, 0.000363495
8.69612, 12.7633, 0, 0.000400719
8.69612, 13.0255, 0, 0.000458491
8.69612, 13.3217, 0, 0.000523416
8.69612, 13.584, 0, 0.000580615
8.69611, 13.7523, 0, 0.000617188
0.303885, 12.4112, 0, 0.000537162
0.303885, 12.6185, 0, 0.000595865
0.303885, 12.9414, 0, 0.000687009
0.303885, 13.306, 0, 0.000789479
0.303885, 13.6289, 0, 0.000879799
0.303885, 13.8361, 0, 0.000937567
1.52456, 12.6185, 0, 0.000516028
1.52456, 12.8201, 0, 0.000571989
1.52456, 13.1341, 0, 0.000658839
1.52456, 13.4888, 0, 0.000756439
1.52456, 13.8029, 0, 0.00084243
1.52456, 14.0045, 0, 0.000897406
3.42621, 12.9414, 0, 0.00050341
3.42621, 13.1341, 0, 0.000554895
3.42621, 13.4345, 0, 0.000634753
3.42621, 13.7736, 0, 0.000724409
3.42621, 14.0739, 0, 0.000803331
3.42621, 14.2667, 0, 0.000853756
5.57379, 13.306, 0, 0.00052286
5.57379, 13.4888, 0, 0.000568965
5.57379, 13.7736, 0, 0.000640399
5.57379, 14.0952, 0, 0.000720495
5.57379, 14.3801, 0, 0.000790899
5.57379, 14.5629, 0, 0.000835829
7.47544, 13.6289, 0, 0.00057484
7.47544, 13.8029, 0, 0.000615854
7.47544, 14.0739, 0, 0.00067932
7.47544, 14.3801, 0, 0.000750358
7.47544, 14.6511, 0, 0.000812692
7.47544, 14.8251, 0, 0.000852416
8.69611, 13.8361, 0, 0.000628187
8.69612, 14.0045, 0, 0.00066576
8.69612, 14.2667, 0, 0.00072384
8.69612, 14.5629, 0, 0.000788756
8.69612, 14.8251, 0, 0.000845631
8.69611, 14.9935, 0, 0.000881835
0.303885, 13.9393, 0, 0.000959136
0.303885, 14.1466, 0, 0.00101837
0.303885, 14.4694, 0, 0.0011101
0.303885, 14.8341, 0, 0.0012129
0.303885, 15.1569, 0, 0.00130318
0.303885, 15.3642, 0, 0.00136076
1.52456, 14.1048, 0, 0.000922866
1.52456, 14.3064, 0, 0.000979213
1.52456, 14.6205, 0, 0.00106644
1.52456, 14.9751, 0, 0.0011641
1.52456, 15.2892, 0, 0.0012498
1.52456, 15.4908, 0, 0.00130443
3.42621, 14.3627, 0, 0.00088219
3.42621, 14.5555, 0, 0.000933826
3.42621, 14.8558, 0, 0.00101366
3.42621, 15.1949, 0, 0.00110291
3.42621, 15.4953, 0, 0.00118112
3.42621, 15.688, 0, 0.00123091
5.57379, 14.6539, 0, 0.000862503
5.57379, 14.8367, 0, 0.000908457
5.57379, 15.1215, 0, 0.000979377
5.57379, 15.4432, 0, 0.00105848
5.57379, 15.728, 0, 0.00112762
5.57379, 15.9108, 0, 0.00117155
7.47544, 14.9118, 0, 0.000872284
7.47544, 15.0858, 0, 0.000912859
7.47544, 15.3568, 0, 0.00097535
7.47544, 15.6629, 0, 0.00104485
7.47544, 15.934, 0, 0.00110541
7.47544, 16.108, 0, 0.0011438
8.69611, 15.0773, 0, 0.000894358
8.69612, 15.2456, 0, 0.000931316
8.69612, 15.5079, 0, 0.000988133
8.69612, 15.804, 0, 0.00105117
8.69612, 16.0663, 0, 0.00110597
8.69611, 16.2346, 0, 0.00114063
0.303885, 15.4674, 0, 0.00138329
0.303885, 15.6746, 0, 0.00144251
0.303885, 15.9975, 0, 0.00153385
0.303885, 16.3621, 0, 0.00163562
0.303885, 16.685, 0, 0.0017244
0.303885, 16.8923, 0, 0.00178066
1.52456, 15.5912, 0, 0.00132971
1.52456, 15.7928, 0, 0.00138623
1.52456, 16.1068, 0, 0.00147335
1.52456, 16.4615, 0, 0.00157029
1.52456, 16.7755, 0, 0.00165475
1.52456, 16.9771, 0, 0.00170823
3.42621, 15.784, 0, 0.00125783
3.42621, 15.9768, 0, 0.00130994
3.42621, 16.2771, 0, 0.00139012
3.42621, 16.6163, 0, 0.00147914
3.42621, 16.9166, 0, 0.0015565
3.42621, 17.1094, 0, 0.00160539
5.57379, 16.0018, 0, 0.0011959
5.57379, 16.1846, 0, 0.00124271
5.57379, 16.4694, 0, 0.00131453
5.57379, 16.7911, 0, 0.00139398
5.57379, 17.0759, 0, 0.00146277
5.57379, 17.2587, 0, 0.0015061
7.47544, 16.1946, 0, 0.00116127
7.47544, 16.3686, 0, 0.0012031
7.47544, 16.6397, 0, 0.00126711
7.47544, 16.9458, 0, 0.00133762
7.47544, 17.2169, 0, 0.0013984
7.47544, 17.3909, 0, 0.00143654
8.69611, 16.3184, 0, 0.00115104
8.69612, 16.4868, 0, 0.00118959
8.69612, 16.749, 0, 0.00124844
8.69612, 17.0452, 0, 0.00131307
8.69612, 17.3074, 0, 0.00136859
8.69611, 17.4758, 0, 0.00140333
0.303885, 16.9955, 0, 0.00180542
0.303885, 17.2027, 0, 0.00186533
0.303885, 17.5256, 0, 0.00195713
0.303885, 17.8902, 0, 0.00205808
0.303885, 18.2131, 0, 0.00214432
0.303885, 18.4203, 0, 0.00219763
1.52456, 17.0775, 0, 0.00173371
1.52456, 17.2791, 0, 0.0017909
1.52456, 17.5932, 0, 0.00187846
1.52456, 17.9478, 0, 0.00197462
1.52456, 18.2619, 0, 0.00205665
1.52456, 18.4635, 0, 0.00210732
3.42621, 17.2053, 0, 0.00163021
3.42621, 17.3981, 0, 0.00168291
3.42621, 17.6984, 0, 0.00176342
3.42621, 18.0376, 0, 0.00185158
3.42621, 18.3379, 0, 0.00192655
3.42621, 18.5307, 0, 0.00197271
5.57379, 17.3497, 0, 0.00152718
5.57379, 17.5325, 0, 0.00157442
5.57379, 17.8173, 0, 0.00164636
5.57379, 18.139, 0, 0.00172474
5.57379, 18.4238, 0, 0.00179099
5.57379, 18.6066, 0, 0.00183154
7.47544, 17.4775, 0, 0.00145109
7.47544, 17.6515, 0, 0.00149323
7.47544, 17.9226, 0, 0.00155715
7.47544, 18.2287, 0, 0.00162636
7.47544, 18.4998, 0, 0.00168439
7.47544, 18.6738, 0, 0.00171964
8.69611, 17.5596, 0, 0.00141178
8.69612, 17.7279, 0, 0.00145058
8.69612, 17.9902, 0, 0.00150926
8.69612, 18.2863, 0, 0.00157249
8.69612, 18.5486, 0, 0.00162518
8.69611, 18.7169, 0, 0.00165697
0.303885, 18.5235, 0, 0.00220709
0.303885, 18.7308, 0, 0.00227909
0.303885, 19.0537, 0, 0.00237973
0.303885, 19.4183, 0, 0.00246767
0.303885, 19.7412, 0, 0.00251506
0.303885, 19.9484, 0, 0.00252977
1.52456, 18.5638, 0, 0.00211471
1.52456, 18.7654, 0, 0.00218435
1.52456, 19.0795, 0, 0.00228186
1.52456, 19.4342, 0, 0.0023675
1.52456, 19.7482, 0, 0.00241404
1.52456, 19.9498, 0, 0.00242857
3.42621, 18.6267, 0, 0.0019775
3.42621, 18.8194, 0, 0.00204287
3.42621, 19.1198, 0, 0.00213436
3.42621, 19.4589, 0, 0.00221473
3.42621, 19.7592, 0, 0.00225832
3.42621, 19.952, 0, 0.00227166
5.57379, 18.6976, 0, 0.00183433
5.57379, 18.8804, 0, 0.00189403
5.57379, 19.1652, 0, 0.00197705
5.57379, 19.4869, 0, 0.00204902
5.57379, 19.7717, 0, 0.00208691
5.57379, 19.9545, 0, 0.00209754
7.47544, 18.7604, 0, 0.00172088
7.47544, 18.9344, 0, 0.00177486
7.47544, 19.2055, 0, 0.00184898
7.47544, 19.5116, 0, 0.00191153
7.47544, 19.7827, 0, 0.0019425
7.47544, 19.9567, 0, 0.0019497
8.69611, 18.8007, 0, 0.0016566
8.69612, 18.9691, 0, 0.00170659
8.69612, 19.2313, 0, 0.00177441
8.69612, 19.5275, 0, 0.00183011
8.69612, 19.7898, 0, 0.001856
8.69611, 19.9581, 0, 0.00186068
14.7974, 19.9685, 0, 0.000335347
14.7974, 19.8419, 0, 0.00031985
14.7974, 19.6446, 0, 0.000289024
14.7974, 19.4219, 0, 0.000247366
14.7974, 19.2247, 0, 0.000206595
14.7974, 19.0981, 0, 0.000179117
13.9836, 19.9671, 0, 0.000522458
13.9836, 19.8348, 0, 0.000510437
13.9836, 19.6288, 0, 0.000482907
13.9836, 19.3961, 0, 0.000442271
13.9836, 19.19, 0, 0.000400744
13.9836, 19.0577, 0, 0.000372238
12.7159, 19.9649, 0, 0.000811551
12.7159, 19.8238, 0, 0.000804112
12.7159, 19.604, 0, 0.000781353
12.7159, 19.3558, 0, 0.000742719
12.7159, 19.136, 0, 0.000700684
12.7159, 18.9949, 0, 0.000671085
11.2841, 19.9624, 0, 0.0011382
11.2841, 19.8114, 0, 0.00113455
11.2841, 19.5761, 0, 0.00111593
11.2841, 19.3103, 0, 0.00107924
11.2841, 19.075, 0, 0.00103697
11.2841, 18.924, 0, 0.00100653
10.0164, 19.9602, 0, 0.00142921
10.0164, 19.8003, 0, 0.00142782
10.0164, 19.5513, 0, 0.00141166
10.0164, 19.2701, 0, 0.00137606
10.0164, 19.021, 0, 0.00133355
10.0164, 18.8611, 0, 0.00130254
9.20259, 19.9588, 0, 0.00161714
9.20259, 19.7933, 0, 0.00161674
9.20259, 19.5354, 0, 0.00160159
9.20259, 19.2442, 0, 0.00156637
9.20259, 18.9863, 0, 0.00152364
9.20259, 18.8208, 0, 0.00149231
14.7974, 19.035, 0, 0.000188349
14.7974, 18.9084, 0, 0.000174408
14.7974, 18.7112, 0, 0.00015224
14.7974, 18.4884, 0, 0.000126759
14.7974, 18.2912, 0, 0.000103926
14.7974, 18.1646, 0, 8.91787e-05
13.9836, 18.9919, 0, 0.00037197
13.9836, 18.8596, 0, 0.000355893
13.9836, 18.6536, 0, 0.000330119
13.9836, 18.4209, 0, 0.000300252
13.9836, 18.2148, 0, 0.00027334
13.9836, 18.0825, 0, 0.000255894
