0.0610099 0.457601
0.1638 1.17036
0.267266 1.53702
0.363395 1.57189
0.363395 0
0.424458 1.5822
0.424458 0
0.474432 1.58723
0.474432 0
0.520999 1.59033
0.572667 1.5927
