1	12.28674279551605	17.12224911460607	0
2	10.	20.	0
3	0.	20.	0
4	0.	15.	0
5	0.	10.	0
6	4.864149042720294	12.25928597712194	0
7	13.507179674057394	11.550367033544164	0
8	20.	20.	0
9	16.185416366726773	16.40186048358279	0
10	19.823294893566672	14.506760715621255	0
11	19.060328314017436	9.232475141258334	0
12	21.875	0.	0
13	18.75	0.	0
14	27.5	12.5	0
15	40.625	0.	0
16	50.	10.	0
17	50.	0.	0
18	46.473932096609126	3.66784373564132	0
19	46.875	0.	0
20	50.	5.	0
21	45.81378650686662	6.318784213836561	0
22	43.36564322328121	2.9942457778758143	0
23	41.94465342170618	5.939842896012818	0
24	42.	10.	0
25	43.75	0.	0
26	40.515192269203986	3.047921192135323	0
27	37.5	0.	0
28	37.360790265893435	6.930214448299775	0
29	36.47903724880756	3.977074760469175	0
30	34.375	0.	0
31	36.	10.	0
32	34.290852772012954	7.056024242871496	0
33	33.	10.	0
34	31.997990428899357	3.0235667082821753	0
35	31.31525563996218	6.816251719752792	0
36	31.25	0.	0
37	28.556346466943452	7.429092157995674	0
38	27.641529421688453	4.29124273209716	0
39	24.700201411828164	5.506694385645262	0
40	30.	10.	0
41	25.05382004364865	8.960763072027264	0
42	25.	0.	0
43	23.754958668088403	3.2986960366236135	0
44	20.888453844713446	3.402705852118684	0
45	15.52581027444011	3.215388267324196	0
46	22.324314976519446	6.843637478858018	0
47	17.69489185488707	5.758959673556795	0
48	25.	15.	0
49	22.07572252032328	12.301984001028758	0
50	15.579184606206596	8.025548528628052	0
51	17.315242746403822	13.143449041117265	0
52	8.047070731903904	6.482651050206348	0
53	0.	0.	0
54	2.6204000676141606	2.14796986426556	0
55	3.125	0.	0
56	6.25	0.	0
57	11.67489841746431	2.895794279057445	0
58	9.375	0.	0
59	9.305230054521019	3.663002835101351	0
60	5.583084646957148	3.048884890530909	0
61	12.5	0.	0
62	12.514493112355645	5.401173127057851	0
63	10.060051621642634	9.060205415351513	0
64	0.	5.	0
65	4.619098240870265	6.9334497840678235	0
66	6.677824634803783	10.287662834454963	0
67	10.34429287711336	12.371245398321339	0
68	15.	20.	0
69	10.991910257237574	15.0357302552666	0
70	5.	20.	0
71	7.6142416402945035	12.712109030067982	0
72	8.213847648985931	15.663965620099095	0
73	4.50743129771565	15.712108425852392	0
74	13.344377324842048	15.121222724389595	0
75	12.966322067355895	16.23317863374602	0
76	14.7130856102324	15.657783504891276	0
77	15.67140913545406	17.848209630899337	0
78	13.308553474569601	18.09476556099561	0
79	43.5755223813089	1.5419915071651666	0
80	45.3125	0.	0
81	46.69887101707989	1.8752549476864862	0
82	44.8754709359943	3.2689546963554816	0
83	18.052730880407257	11.427755974563798	0
84	20.773069808667042	10.901882239505497	0
85	20.743615214701677	13.651266636604944	0
86	18.799599093677273	13.946096395170136	0
87	41.9684091055434	2.899876114604233	0
88	40.50940843903971	1.5628265211122767	0
89	42.1875	0.	0
